date,label,旅游,年月日,取消,韩国,主权,部署,右翼,军事,宣称,市场,侵略,战争,日本政府,德国,民众,野田,核心,撤回,发表,领土,回来,相关,首相,球队,琉球,挑衅,支持,道歉,介入,经济,战略,社会,关系,文件,特朗普,球迷,军国主义,台海,链接,网页,布莱顿,持续,开罗宣言,存亡,错误,地位,英超,危机,世界,战后,秩序,美国,日方,文化,原则,人民,立场,和平,中日,中方,言论,全球,政治,中日关系,高市早苗,记者,有事,日本,国际,中国,发展,北京,台湾
2025-12-01 19:58:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.37522081317310096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2898249612047757,0.0,0.0,0.30985228825689426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804507032840531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556612013405858,0.0,0.0,0.0,0.0,0.0
2025-12-01 19:55:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.12902141440370035,0.0,0.0,0.0,0.0,0.0,0.12723560827321637,0.0,0.12969252930834793,0.0,0.0,0.0,0.0,0.0,0.0,0.11920540891856575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11076736359685109,0.0,0.0,0.0,0.0,0.0,0.0,0.09771492656831476,0.0,0.0,0.11429755334447139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17774530837066668,0.0,0.0,0.0,0.31761514363928695,0.0,0.0,0.2927268457384443,0.09106806213744296,0.0,0.0,0.0,0.07887775049208125
2025-12-01 19:53:00,日本 台湾,0.0,0.0,0.0,0.3631747625685831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0913226102929475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687962003949762,0.0,0.0,0.0,0.0,0.032846562482022015,0.0,0.0,0.0,0.0,0.05310472198291912
2025-12-01 18:59:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31302772602961937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643752559588776,0.0,0.0,0.0,0.0,0.18825051871205742
2025-12-01 18:57:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.3640441258128858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3006227305348472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815804206962184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27506185159990765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12402291567894552,0.0,0.12516851875104482,0.0,0.0,0.0
2025-12-01 18:57:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37904911222750354,0.0,0.0,0.232897902224143,0.0,0.0,0.0,0.0,0.0
2025-12-01 18:55:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.1913597575493394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29561704660720284,0.0,0.0,0.0,0.0,0.32901595250944415,0.0,0.0,0.0,0.0,0.0,0.1471338310665757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14458623419811706,0.0,0.0,0.0,0.14594186619768154,0.14345282186701977,0.0,0.0,0.0,0.0,0.0,0.0,0.10610318689337586,0.0,0.0,0.19557789887605806,0.0,0.0657948190965208,0.0,0.0,0.10540027287483722
2025-12-01 18:52:00,日本 台湾,0.0,0.0,0.0,0.0,0.3353633464368952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10189738744953829,0.11070768230808024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09756361217387856,0.0,0.21868310807000665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08638378012347218,0.11595044934040562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09672622268048899,0.0,0.09655259961371926,0.0,0.0,0.09659592001057213,0.157133737654051,0.0,0.0,0.0,0.21058806747022035,0.0,0.0,0.12939093527757353,0.24152308349078205,0.0870574152625764,0.0,0.0,0.13946197360908602
2025-12-01 18:51:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3814312237656505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030507096272815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14441908321165045,0.0,0.0,0.0,0.0,0.0
2025-12-01 18:50:00,日本 台湾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11902491356200008,0.0,0.30621980253847064,0.0,0.0,0.0,0.0,0.16572798837029337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04552249533784615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04957910256078909,0.07829289018896883,0.0,0.0,0.09157951714378328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040038003170731175,0.0,0.1780203188831631,0.0,0.0,0.0,0.06362131261982568,0.0,0.0852065572937558,0.1759078545646281,0.0,0.019725857804399085,0.0,0.0,0.0631998331729996
