date,label,bow_vector
2025-12-01 08:49:00,中国 日本,31651:1 2986:1 53991:2 50470:1 23744:1 29363:1 32280:1 30183:2 47682:1 8645:3 13840:2 46165:6 32838:1 9069:1 21805:1 46031:1 18144:1 50859:2 48344:7 11943:2 13852:1 33162:1 5121:1 44800:1 31977:1 45812:1 21147:1 54487:2 35446:2 13951:1 13089:1 38821:3 28172:2 7627:2 10333:1 14089:1 26175:3 10580:1 45813:1 48832:1 25431:1 584:1 40813:1 23707:1 32042:1 21869:1 32911:1 58554:1 15474:1 29211:1 1348:1 36478:1 23155:1 30541:1 43128:1 45758:2 28712:1 10880:1 48353:1 50194:1 18645:1 314:1 51069:1 57737:2 37361:2 42715:1 57034:1 51139:1 30008:1 8848:1 38337:2 10331:1 55794:1 18605:1 3211:1 55035:1 24229:1 1367:3 19000:1 7643:1 2592:1 25849:1 39364:2 54268:1 32463:1 16543:2 24955:1 3629:1 14367:1 44802:1 33626:1 57048:1 39461:2 15599:1 14903:1 1079:1 40898:1 26067:1 13386:1 23734:1 52277:1 30952:1 9783:1 54295:1 32680:2 32352:1 2327:1 33941:1 37887:1 33040:1 28757:1 53922:3 4987:1 1573:1 52122:1 30412:2 50867:2 17381:2 2640:1 16631:1 32682:2 7755:3 52114:1 48395:1 48421:4 47476:1 52279:1 2318:1 10442:1 30793:1 36135:1 37596:1 48349:6 29880:1 53913:1 786:3 46502:1 53522:3 18882:1 12840:1 5037:1 52558:5 31069:1 58339:1 48391:1 48402:2 57738:1 52777:1 53937:1 18820:1 12680:1 19003:1 45611:1 51376:1 49935:1 9976:1 36198:1 498:1 58424:1 11676:1 57841:1 48415:1 11659:1 54501:1 53900:5 25395:1 3446:1 46705:2 25418:1 59478:1 33934:1 35235:1 44725:1 59140:3 8397:1
2025-12-01 12:42:00,中国 日本,31651:1 2986:1 58295:1 20550:1 33348:1 1348:1 33131:1 19926:1 1897:1 41011:1 11559:1 56771:1
2025-12-01 12:42:00,中国 日本,20318:1 31651:3 2986:1 9700:1 4583:1 39398:1 34626:1 4453:1 47554:1 23744:1 55924:2 49235:1 55143:1 13852:1 13492:1 14672:1 40611:1 18129:1 4430:1 37328:2 18084:1 333:1 48845:1 30350:1 53985:1 38458:1 9711:1 23648:1 43038:1 33688:1 31570:1 5490:1 17073:1 14912:1 13734:2 28015:2 7937:1 48874:2 40624:1 40622:1 23277:1 58041:1 20619:1 27353:1 12982:1 35590:1 45496:1 44335:1 4520:1 17313:1 9753:1 13021:1 21484:2 6382:1 54601:1 31385:1 13096:1 26412:1 52947:1 38365:1 15233:1
2025-12-01 12:42:00,中国 日本,31651:2 2986:2 4583:1 25093:1 55924:1 43033:1 55143:2 42538:1 6646:1 9711:1 319:1 26226:1 17073:1 19926:1 48874:1 40624:1 40622:2 22070:1 27353:1 12982:1 31427:1 178:1 21484:1 19558:1 13096:1
2025-12-01 12:41:00,中国 日本,31651:1 2986:1 4583:1 39398:1 23744:1 55924:1 55143:1 13852:1 13492:1 40611:1 18129:1 37328:1 18084:1 333:1 48845:1 30350:1 9711:1 31570:1 17073:1 14912:1 13734:1 7937:1 48874:2 40624:1 40622:1 23277:1 58041:1 20619:1 27353:1 12982:1 45496:1 4520:1 17313:1 9753:1 21484:1 6382:1 13096:1 52947:1
2025-12-01 12:41:00,中国 日本,31651:1 2986:3 23348:1 55143:2 42538:2 40611:2 6902:1 23190:1 29787:1 54202:1 52944:1 48874:2 40624:1 40622:2 42368:1 43417:1 28522:1 32197:1
2025-12-01 12:40:00,中国 日本,31651:1 2986:2 55143:1 37358:1 22234:1 52944:1 605:1 48874:1 40624:1 40622:1 6715:1 57003:1 42381:1 41357:1 40429:1 24526:1 55892:1 37628:1 52173:1
2025-12-01 12:40:00,中国 日本,52828:1 31651:1 2986:1 16121:1 5454:1 34626:1 23744:2 4944:1 54081:1 54796:2 39491:1 44542:1 24806:1 47582:2 46701:1 48279:1 19480:1 15790:1 12946:1 38835:1 6248:2 8020:1 15673:1 2268:1 58520:1 31611:1 31570:1 5490:1 39787:1 34502:1 40565:1 28035:1 56030:1 58547:1 21292:1 28041:1 45496:1 19403:1 13226:1 58414:1 3413:1 20989:1 58674:1 11409:1 15772:1 24387:1 11443:1 29763:1 39558:2 16213:1 6978:1 16393:1 6980:1 40179:1 48084:1 6252:2 55778:1 13314:1 51760:1 363:1 38782:1 60044:1
2025-12-01 09:46:00,中国 日本,31651:3 43168:1 2986:1 16918:1 17030:1 29356:1 43033:1 729:1 26626:1 31498:1 22298:1 50126:1 26516:1 19235:1 42490:1 58192:1 26634:1 42479:1 29518:1 42231:1 42171:1 9444:1 7338:1 48264:2 129:1 50495:1 59598:1 8807:1 53825:1 44301:1
2025-12-01 09:45:00,中国 日本,50835:1 31651:1 2986:3 13999:1 30541:2 42241:1 48331:5 58795:2 10097:3 31802:1 33583:1 9131:1 2866:1 24152:1 819:1 52746:2
2025-12-01 18:30:00,中国 日本,31651:1 2354:1 3696:1 54081:1 51142:3 31670:1 31639:2 51237:1 56109:3 58139:3 31575:1 30620:1 24899:1 58577:1 3764:1 19483:1 13941:1 34220:1 7195:1 50995:1 3020:2 44184:2 52044:1 22529:1 30952:1
2025-12-01 18:29:00,中国 日本,31651:2 2986:1 550:1 40813:1 28057:1 28241:1 16199:1 31760:1 5266:1
2025-12-01 18:28:00,中国 日本,52828:1 17102:1 29561:1 42163:1 21653:1 52684:1
2025-12-01 18:26:00,中国 日本,31651:2 489:2 2986:5 58750:3 50549:1 17030:1 29372:1 28773:1 2264:1 31151:2 7979:2 16749:1 42215:2 37169:1 54875:1 550:1 31866:5 21805:2 52838:2 32284:1 30567:1 11943:1 58295:2 12204:1 10136:1 23587:2 51332:1 30024:2 45812:1 9137:1 217:1 29844:1 31932:3 47475:1 22298:1 55056:2 28652:2 17855:1 32602:2 28172:5 24868:1 39921:1 40846:2 22263:1 3661:2 36238:2 15560:1 7472:2 53205:1 24795:3 12758:1 7901:2 26667:14 25578:1 55842:1 29163:1 5344:1 51176:1 16495:1 29215:2 29417:2 13344:1 33488:1 53343:1 7829:1 48511:4 5529:11 59393:1 30490:5 34204:1 23024:1 605:1 26527:1 57034:9 10518:2 18712:1 8406:1 55875:1 5519:1 35590:1 18437:1 50578:1 36921:5 11446:1 847:3 13745:1 41657:1 5799:1 52469:1 56928:1 58562:2 43668:1 12225:1 57537:1 20384:1 26298:4 25970:1 6591:16 41584:1 6603:1 44364:1 30571:1 41341:1 274:1 59476:1 36500:1 34519:3 15065:3 25810:1 22264:1 54403:1 35822:5 29203:1 50840:1 37141:5 37341:1 48096:1 15545:1 6602:1 1830:1 35998:1 14161:1 59425:4 53588:2 40869:5 6814:1 32493:1 50500:1 24482:6 25992:2 1487:1 12761:2 58104:1 6594:1 32416:1 64:1 21294:1 54767:1 26670:3 43040:1 5334:1 25971:2 56934:1 35400:1 11992:1 12708:1 58461:4 40950:1 37441:1 52212:1 4181:1 8737:1 4182:2 29583:1 26740:1 52995:1 48257:1
2025-12-01 18:25:00,中国 日本,31651:1 2986:1 17030:1 23774:1 28304:2 11794:1 9689:1 31405:1 16930:1 24815:1 30340:1 9497:1 30231:1 52942:1 8463:1 15412:1 17368:1 12773:1 5838:1 10141:1 35824:1 35822:1 35730:1
2025-12-01 04:03:00,中国 日本,31651:1 2986:3 8645:3 33966:1 44349:1 50570:1 5625:4 5462:1 23190:3 12100:1 30490:2 3534:1 29069:1 54392:1 41236:1 5599:1 45452:1 43368:3 41244:1 43919:2 35907:2 6090:1 29062:1 12102:1 44453:1
2025-12-01 17:30:00,中国 日本,50725:1 59482:3 31651:2 13141:1 17102:1 43736:1 38796:1 27082:1 37036:1 14672:1 25030:1 16671:1 51447:1 48741:1 21301:1 54420:1 12793:2 11836:1 8884:1 42934:1 43232:2 26277:1 3041:3
2025-12-01 17:29:00,中国 日本,31651:1 2986:3 39398:1 56477:1 58717:1 40076:1 17751:2 28415:2 18720:1 18314:1 29604:1 21215:1 39504:1 18104:1
2025-12-01 17:29:00,中国 日本,20318:1 31651:3 2986:3 4583:1 53991:1 39398:3 4453:1 55924:1 35439:1 49235:1 55143:1 13852:1 58295:1 24536:1 40611:1 4430:1 16648:1 9685:1 18123:1 27131:1 57999:1 43164:1 22251:1 45247:1 13417:1 17073:1 14912:1 48874:3 40624:2 40622:3 23277:2 27353:2 12982:1 7658:1 9614:1 40571:1 33012:1 48219:1 178:1 19543:1 21484:1 19558:1 27298:1 13096:1 23927:1
2025-12-01 17:28:00,中国 日本,31651:1 17102:1 27846:1 2986:5 9700:1 2264:1 7328:1 47215:1 37036:1 23774:1 14818:1 18810:2 26175:1 27250:1 13761:1 55842:1 46458:1 38210:1 35054:1 27669:1 33426:2 34773:1 40545:1 25227:1 13035:1 10246:1 58740:1 27925:1 24243:1
2025-12-01 17:28:00,中国 日本,20318:1 31651:5 17102:1 2986:2 19147:1 26339:1 31958:1 28200:1 51962:1 33348:1 58554:1 30541:1 48331:2 43314:1 10097:2 53922:1 33583:6 9131:5 34590:2 43237:1 1902:1 25174:1 22648:2 44519:1 58528:1 6312:1
2025-12-01 17:27:00,中国 日本,59482:1 31651:2 2986:3 28782:1 50794:1 31492:1 10479:1 50981:1 9749:1 48346:1 6699:1 58597:1 27495:1 27:1 10070:1 27563:1
2025-12-01 16:45:00,中国 日本,2986:1 8645:1 8541:1 36060:1 1712:1 3605:1 51505:1 44765:1 39062:1 49657:1
2025-12-01 16:45:00,中国 日本,3218:1 50835:2 31651:6 2986:5 28559:1 30631:1 23348:1 28683:1 9111:1 16918:2 29372:1 50922:1 26883:2 6608:1 31151:1 37438:1 5476:1 23601:8 32838:1 52925:2 42892:1 41286:1 52838:1 46031:1 32284:1 33421:2 55689:1 11129:2 29952:1 37782:1 27710:1 9438:2 41016:2 50570:2 58295:7 23254:1 24536:1 32047:2 26888:1 21706:1 31977:1 41690:1 11640:1 12934:1 25566:1 28105:1 33596:1 6286:2 56355:1 5462:3 58777:1 23190:6 45576:1 58554:1 26843:1 13344:1 22251:1 44086:1 824:3 59004:1 14486:1 30490:1 44760:1 35072:2 4040:1 37361:1 57034:1 40213:2 57324:1 50871:4 29254:2 46795:1 7357:1 26895:1 10947:1 24803:1 17357:1 29836:1 5599:2 45452:1 1395:2 29816:2 26562:1 51956:1 28856:1 30494:1 41285:1 23014:1 58281:1 15086:1 29914:1 29874:1 5922:3 42753:13 2336:1 2318:1 2319:1 864:2 33422:1 41244:1 16170:1 21552:1 23038:1 16212:1 8499:1 58291:1 28655:1 49504:1 13548:1 41209:1 28098:1 22242:1 35816:1 1579:1 908:1 32919:1 41017:1 13442:1 8727:1 18064:1 42201:1 19013:1 39517:1
2025-12-01 16:44:00,中国 日本,31651:2 21999:1 16671:2 21301:1 33560:1 3620:1 53159:1 2996:1 23382:1
2025-12-01 16:44:00,中国 日本,52828:1 17389:1 31651:3 2986:1 28559:2 51431:1 30631:2 53740:1 17502:1 15861:1 37438:2 33966:1 58580:1 38061:1 59779:2 37993:2 50623:3 55689:2 41418:2 53337:1 52940:1 31498:1 40515:1 23774:3 29582:1 42758:1 36343:1 8360:1 28652:1 15790:1 4039:1 32813:1 30340:3 36628:1 50982:1 7067:9 48483:1 39990:1 51881:1 5402:1 41639:3 50617:1 48465:1 22523:1 1621:1 53343:1 24556:1 42188:1 55169:1 13303:1 45095:2 47997:1 5154:1 53200:1 25751:1 38376:2 53319:1 39657:1 7334:1 43478:1 51584:1 24935:4 30197:2 50223:1 27755:1 6399:1 25047:1 28812:1 2837:1 24573:1 26347:1 46265:1 23472:2 29899:2 45093:1 25489:1 24319:1 51154:1 49017:1 15839:2 56860:2 39012:2 32209:1 351:1 9444:2 1776:1 13078:1 6925:1 16333:1 11749:2 29452:1 51634:2 13720:1 35169:1 19260:1 31880:1 698:1 45173:1 9420:1 30892:1 33403:3 37399:1 30705:1 48907:1 50236:1 50602:1 10292:1 46730:1 3152:1 41665:1 57497:1 20534:1 579:1 16059:1 38689:1 56478:1 30668:1 53498:1 53476:1 38460:1 14225:2 15772:2 22130:2 9086:1 57499:1 23851:1 21853:2 24598:1 30686:3 52129:1 8526:3 5967:1 21615:2 1305:1 46804:1 47957:1 44326:1 30618:1 3782:1 54601:1 53648:1 1067:2 41129:2 48218:2 30675:1 56400:1 5213:1 23813:1 33857:1 31808:1 18044:1 20109:1 55919:2 13273:1 18591:1 37414:1 22323:1 53332:1 4031:1 49681:1 42632:1 46643:1 26407:1 43846:1 40425:1 52482:1 28273:1 3164:8 26012:9 30748:5 33402:1 22695:3 45122:1 51228:1 51422:2 15163:1 29273:1 49720:1 10709:1 42769:1 33839:1 22611:1 50990:1 59387:1 59490:1 22805:1 50988:1 19391:1 45231:1 40052:1 18665:1 4427:1 52751:1 3163:2 30420:1 24491:1 41776:1 39168:1 2867:1 22612:1 51613:1 40145:1 47971:1 38772:1 36686:1 6783:1 30413:1 32855:1 50966:1 43394:1 33840:1 721:1 10300:1 54749:1 54022:1 48091:1 45769:1 7347:1 14202:1 22001:1 27347:1 7039:1 31465:1 40579:2 59720:1 8320:1 6284:1 23846:1 4097:1 31529:1 54572:1 41905:1
2025-12-01 16:44:00,中国 日本,32947:1 31651:1 2986:2 53991:1 17409:1 52320:1 2354:1 16918:1 3696:3 30726:1 3216:1 37036:2 51142:3 51140:1 11943:1 31670:1 31639:3 51237:1 56109:7 58139:2 21706:1 30620:1 24899:3 58577:3 22693:2 51176:1 16871:1 18268:1 50994:1 13941:1 34220:2 7195:1 50995:1 5469:1 3020:1 3681:1 45859:1 47969:1 44184:1 51519:1 30819:1 47970:1 34814:1 28796:1 22529:1 30952:1 57159:2 54176:1 13215:1 35902:1 29511:1 43029:2
2025-12-01 16:44:00,中国 日本,50725:2 59010:2 3218:2 39282:1 50835:1 14566:1 59482:1 31651:3 56418:1 2986:1 21178:1 28782:1 37780:1 4453:1 29747:1 29256:1 55924:3 7141:2 50549:1 32685:1 10859:1 37450:1 27776:1 30917:1 14637:1 31866:1 120:1 30134:1 13276:1 50570:1 44746:1 24536:1 32256:1 14672:1 31639:1 56109:2 28090:1 21301:1 31816:1 29964:1 34920:1 3219:1 35323:1 12695:1 4479:1 20669:1 31507:1 23556:1 32593:1 51523:1 45907:1 4465:1 18581:1 52055:1 33488:1 28945:1 8463:3 21669:1 40504:1 15412:3 50949:1 17368:1 12773:4 2054:1 52139:1 17019:2 26321:1 6260:1 25005:3 44152:2 36012:2 13193:1 1869:1 30188:1 9123:2 26073:1 30050:1 25729:1 13694:1 14126:1 19119:1 14615:1 13185:1 34097:1 24832:1 49359:1 4520:1 14136:1 35939:1 31841:1 53152:1 11711:1 44577:1 23437:1 1457:1 17981:1 12391:1 41746:1 16728:1 28256:1 20506:1 58138:1
2025-12-01 16:44:00,中国 日本,31651:1 2986:1 49235:1 56947:1 21790:1 10333:1 24815:1 9447:1
2025-12-01 16:43:00,中国 日本,31651:2 2986:2 50859:1 13852:1 46377:1 56344:1 15290:1 32501:1 54943:1 45420:1 36209:1 29163:1 5941:1 26459:1 54279:1 5913:1 38337:1 27321:1 37608:1 865:1 2640:1 41167:1 37744:1 21503:1 55345:1 54481:1 29470:1
2025-12-01 15:44:00,中国 日本,20318:1 50725:3 59482:2 31651:11 53993:1 56418:2 2986:3 5965:1 9700:1 4583:2 8791:3 35358:1 4453:3 47554:1 13936:1 27799:2 25093:1 16918:1 55924:5 54081:1 7328:1 59:1 550:1 49235:2 25224:1 14505:1 9333:1 37993:1 54120:1 18520:1 37782:1 29884:1 55143:10 17191:1 13492:1 24536:3 31670:2 14672:2 50895:1 42372:1 40611:3 40456:1 31455:2 13714:1 28200:1 4430:2 11225:1 49009:1 33057:1 18084:1 14818:1 30139:1 11836:1 35323:1 33560:1 46541:1 30350:1 45987:1 3931:2 27131:3 44935:1 3890:1 32708:1 42539:1 9711:1 319:2 23648:1 206:1 43164:1 20544:1 28068:1 58470:1 33488:1 53343:1 40478:1 35578:1 50721:1 50102:2 46285:2 5490:1 16477:1 37983:1 33642:1 15412:2 10464:1 26634:1 46323:2 12773:2 7349:1 17073:1 14912:5 26555:1 33472:3 13937:1 27755:1 28015:2 1371:1 42171:1 7999:1 54019:1 2826:1 48874:3 40624:1 40622:2 23277:3 58041:2 20619:2 22070:1 27353:1 12982:1 7658:5 9614:3 35394:1 24955:1 52522:1 40571:1 26692:1 43960:1 17370:1 51450:1 51177:1 178:2 17313:1 44015:1 31481:2 19019:1 58985:1 26683:1 21484:5 25647:1 23496:1 25782:2 6382:1 19558:1 48151:1 32109:1 51309:1 13096:1 25646:1 53323:1 3887:1 10233:1 17158:1 48836:1 34075:1 30662:1 43417:1 58720:1 11379:1 52945:1 56423:1 17372:1 17371:1 7998:1 27198:1
2025-12-01 15:44:00,中国 日本,50835:1 31651:2 17102:1 2986:2 21178:1 15804:4 34626:1 4453:1 23744:1 29256:1 58750:2 25093:1 29372:1 50922:1 4944:2 46559:4 27051:1 39868:4 8645:3 50583:2 14892:2 35231:1 2321:1 56548:1 8475:1 37591:1 54178:1 24531:1 21805:1 44982:1 55689:1 14170:1 27133:1 11943:2 5625:1 28647:1 27996:2 58295:1 10136:1 961:1 32870:1 30148:2 12630:1 31800:1 44800:2 37832:1 58577:2 28200:1 4430:1 9137:2 21147:1 28943:1 6418:1 27864:1 29844:1 53379:2 15290:1 11171:4 9929:1 28304:1 24326:4 19090:1 33910:1 20535:2 30139:1 52337:1 48533:1 13089:2 11040:1 17483:2 50932:2 10333:2 50356:3 29631:1 33348:1 43700:1 26175:2 20248:1 7403:13 48832:1 36238:1 51734:3 16649:1 6286:2 7208:1 57565:1 16159:1 1703:1 48483:1 40813:1 22981:2 23190:1 44812:1 7943:1 43697:1 32373:4 29144:1 26560:1 22441:1 11336:1 8826:4 26843:1 1588:1 42092:2 29215:1 18268:1 57574:1 35226:2 2739:1 28674:1 44166:1 59004:1 40890:2 47711:1 6471:1 14486:1 4059:7 28897:2 30551:1 22737:3 52311:1 18313:1 51093:1 28961:2 55884:5 28305:1 50684:1 50194:1 35072:1 42241:1 45370:1 5030:1 38011:1 314:1 47709:7 11606:1 39651:1 34502:1 31535:1 258:1 55772:1 56370:1 57034:1 30522:1 16764:1 12628:2 54648:1 34773:1 12562:1 56791:1 52351:1 26094:1 16804:1 60156:1 50223:1 6209:1 19297:3 11026:1 16675:1 42829:4 46265:1 44022:1 4344:1 44802:1 58423:11 27949:1 10947:1 47548:1 14903:1 35124:1 50404:1 6755:1 28300:1 54295:1 47406:4 28003:1 59600:1 46117:1 17977:1 14060:1 44810:1 53922:1 21108:1 12080:1 23690:1 865:2 33701:1 54340:2 5147:3 49169:1 52309:1 40452:1 11479:1 20354:1 6770:1 27072:1 24451:1 10562:1 26907:1 15316:1 23994:1 18484:1 38868:1 28038:1 50584:1 27032:1 39818:1 33703:1 17710:12 46627:3 12960:1 5664:1 12081:1 16164:1 53923:1 43825:1 46573:1 57104:2 49304:6 18822:3 36881:3 22975:1 36882:1 52004:1 50839:1 10088:1 7408:1 36964:2 53925:1 23785:1 48189:1 2232:1 43701:1 45463:1 58501:1 52427:1 55783:1 18132:1 11788:1 39006:1 16169:1 46593:1 50533:1
2025-12-01 15:44:00,中国 日本,32947:1 31651:1 2986:1 53991:1 17409:1 52320:1 2354:1 16918:1 22526:1 31095:1 3696:2 30726:1 3216:1 37036:1 51142:4 51140:2 11943:1 31670:1 31639:4 51237:1 56109:5 58139:3 21706:1 30620:1 24899:2 58577:2 19480:1 22693:1 51176:1 16871:1 18268:1 50994:1 13941:1 34220:2 7195:1 50995:1 3681:1 45859:1 44184:1 51519:2 30819:2 47970:1 34814:1 28796:1 22529:1 30952:1 57159:1 54176:1 13215:1 35902:1 29511:1 43029:1
2025-12-01 15:43:00,中国 日本,31651:3 2986:3 2354:1 39825:1 13840:1 56548:1 29356:1 305:1 11625:1 29582:1 27864:1 25205:2 22031:1 20621:1 43427:1 6286:1 15623:3 18819:1 16865:1 8826:2 39760:1 20781:1 50102:1 53311:1 17328:1 52782:1 58841:1 22862:4 46898:1 5426:1 8406:1 1367:1 18482:1 1070:1 1993:1 53158:1 47186:1 20137:1 30598:1 58658:1 31756:1 1294:1 22928:2 3459:1 19754:1 11664:1 28517:1 17456:1 44804:1 46928:1 52114:1 41428:2 58661:1 48928:1 53545:1 36278:1 15671:1 39751:2 7524:1 881:1 6842:1 49601:1 37449:1 39363:1 3743:1 58878:1 22930:1 22306:1 8626:1 18687:1 6019:1 33405:1 14784:1 29581:1 23402:1 6523:2 47478:1 2166:1
2025-12-01 14:40:00,中国 日本,20318:1 31651:7 53993:1 2986:4 4583:2 53013:1 35358:1 39398:3 50114:1 55924:6 23601:2 49235:2 55143:3 17191:2 13852:2 13492:2 24536:2 4430:2 18084:1 30139:1 30350:1 45987:1 3931:1 53985:1 27131:1 19518:1 27169:1 9711:1 319:3 23648:1 11331:1 55570:1 52096:1 43164:3 52944:1 53909:1 33276:1 30222:1 33642:1 17073:2 14912:1 13937:1 26689:1 52493:1 28015:2 54019:1 48874:4 40624:1 40622:3 23277:4 58041:3 20619:3 22070:2 2524:1 27353:3 12982:2 7658:5 9614:2 14932:1 52522:1 58423:1 40571:1 27267:1 35868:1 43280:1 178:2 17313:2 9753:1 579:1 13021:1 21484:6 47275:1 6382:2 53241:1 19558:1 51309:1 13096:2 594:1 17158:1 34918:1 3929:1 34075:1 30662:1
2025-12-01 14:39:00,中国 日本,14566:1 31651:2 2986:1 55506:1 2155:1 5748:1 3139:2 44396:1 20248:1 7403:1 12097:1 4059:1 21292:1 23272:2 3140:1
2025-12-01 14:39:00,中国 日本,17389:1 31651:4 2986:4 37638:1 52838:1 32284:1 30567:1 37799:3 305:1 9137:1 18063:1 23190:2 31124:1 824:2 831:1 51114:3 47997:1 38373:4 30067:1 31256:2 5614:1 5424:3 24803:1 41530:1 8494:1 29816:1 15086:1 16631:1 26110:1 12360:1 37811:3 16511:1 8495:2
2025-12-01 13:43:00,中国 日本,31651:5 26592:1 60088:1 43168:1 5454:3 8854:1 47554:1 23744:10 6896:2 29373:1 51977:1 13896:2 32240:1 53222:1 26495:1 612:1 54796:3 40921:2 729:3 3830:1 41286:1 6276:2 23911:1 21125:1 33138:1 13899:1 44349:1 11035:1 26339:1 23013:1 18520:1 6587:1 20772:2 41418:1 50644:1 53197:1 44062:1 12204:1 59667:1 13492:5 38858:2 9120:1 10136:2 32870:1 56881:4 30148:1 16671:1 47582:4 59672:1 52659:1 31977:3 46377:1 56344:1 22576:2 22579:2 8276:2 55512:12 7086:5 50045:1 53379:1 6767:1 27088:2 33910:2 13480:2 8628:1 14090:1 672:6 33560:1 15790:1 32510:1 39921:1 31405:1 9685:1 24944:2 53851:1 10460:1 2960:3 12553:2 26358:1 2129:1 6659:1 50985:1 83:1 50982:1 36763:1 24968:3 9711:1 60233:1 15779:1 26570:2 32942:1 20364:5 41639:2 14356:1 11331:1 26000:1 23933:4 37623:1 14987:2 60132:2 41454:1 34949:1 22523:1 30764:2 2363:3 2996:1 43256:2 10414:1 40899:1 29417:1 25037:1 33276:1 56738:1 21903:1 58585:1 17626:1 51346:1 45095:1 17032:3 50102:1 58586:1 31570:3 50643:7 50569:2 3232:1 59278:2 29158:1 41856:2 15340:1 10470:2 54839:1 58236:5 16686:1 28708:2 32533:1 10331:2 26555:2 369:1 10252:1 8275:1 41490:1 50652:2 58172:1 46857:12 28035:6 44059:1 22862:2 89:2 18865:1 56149:1 37791:1 27078:6 30197:1 58475:1 12531:1 28015:2 56660:1 25729:2 8575:2 44442:1 3298:1 12339:1 54019:1 23729:1 35670:1 23952:1 80:3 35801:1 29183:1 8558:1 24448:2 12072:2 28041:2 15258:2 13738:1 39978:1 47045:1 27523:1 47973:1 49726:1 16629:2 53064:2 36921:2 43497:1 32660:1 17815:1 45040:1 6247:1 19141:1 35688:1 14713:1 40606:3 31415:1 42168:1 44638:1 18295:1 2947:1 44723:1 52546:1 40928:3 45496:3 37935:1 49367:3 40877:1 9533:1 48878:5 20137:1 12225:1 2099:1 11128:1 45426:2 710:1 23842:1 533:1 7103:1 54587:1 17576:1 4520:1 16651:1 178:1 17656:1 18115:1 27850:1 54697:1 8108:1 27090:3 25178:2 46867:4 12139:1 22484:1 9753:1 7572:1 19733:1 23420:1 33556:1 6701:1 47672:1 21371:2 44623:2 55330:1 46856:2 17456:1 14792:1 21753:1 13478:1 46899:2 210:2 4610:2 42295:1 44719:1 1805:1 47836:1 15917:1 166:1 44112:1 130:1 11859:1 14989:1 25327:1 52199:3 16803:1 29874:1 22873:2 51203:1 40812:1 6189:4 32298:1 44363:1 5155:2 1321:1 58899:1 50650:1 15064:1 40834:1 56545:7 37624:6 8002:1 22651:1 33386:1 56596:1 54072:1 49396:1 26334:2 51153:2 13490:1 11864:2 55748:1 7291:1 27098:2 8989:2 31649:1 46281:1 55324:1 47879:1 20673:1 27261:1 43381:2 11346:2 8346:1 57428:2 204:1 48218:2 41599:2 19077:1 11316:1 27398:3 45798:1 6654:1 49863:1 16704:1 17721:1 22479:1 56225:1 27477:1 46835:1 31288:1 40109:1 46177:1 54744:1 53312:1 24921:1 18490:1 53331:1 13609:1 12286:2 41608:1 15464:2 3526:1 26405:1 54508:2 37228:1 9688:2 6364:1 38202:2 39072:1 57394:1 21006:1 11499:1 49328:1 48127:1 28884:2 39181:3 59884:1 678:1 44815:1 55157:1 51948:4 46916:1 33541:26 33532:1 4634:1 36057:1 6442:1 43683:1 24677:1 27122:1 56562:1 5443:1 30768:1 34321:1 47868:1 9729:2 27117:1 495:1 21815:2 40395:2 55756:13 2441:3 12333:1 41739:1 2490:1 28163:1 55760:1 6575:1 53216:1 18298:1 10818:1 8471:2 9393:2 1178:2 809:2 361:3 41477:2 48047:3 14999:3 45569:5 56215:2 21940:1 29864:1 33544:1 7088:1 26548:1 5840:1 37123:1 60261:1 35044:1 4393:3 27771:2 7461:1 47877:6 32124:1 27772:2 17783:1 41521:2 5240:1 49213:1 9343:2 12332:1 59906:2 14680:2 44047:1 22963:2 45530:1 28982:1 38567:1 14255:1 9126:1 11104:1 5737:1 11457:1 28594:1 40805:1 26444:1 29108:8 60238:4 33540:2 29077:1 55325:1 46277:1 1309:1 47869:1 16542:1 4201:3 12952:1 6644:1 54058:1 47787:1 52735:1 52654:1 4355:1 20173:1 57039:1 53706:3 53709:2 4617:2 4577:1 11573:1 1393:1 55759:1 54689:1 59453:1 10825:1 55758:1 54272:1 5393:1 19034:1 22480:1 36635:1 39806:1 12540:1 1450:1 33860:1 16004:1 23651:2 54624:2 41723:4 43934:1 2587:1 42911:1 43108:1 56460:1 47794:1 43107:1 12248:1 8238:1 29174:1 40704:1 40705:1 57439:3 20171:1 30135:1 20174:1 13461:1 14380:1 53326:2 55757:1 56546:8 4635:2 12149:2 54961:2 30927:4 41598:1 29961:2 43483:2 28829:1 24769:1 362:1 56690:1 9690:1 56764:1 31381:1 34530:1 4394:2 27731:1 19992:1 23723:1 23792:1 28086:1 17996:1 59837:1 12386:1 1826:1 11856:1 40829:1 43270:1 20680:1 6853:1 55914:1 23310:1 19107:1 54653:1 36056:1 8962:1 16731:1 20802:4 33542:1 4647:1 57437:3 26705:2 16812:2 11596:1 760:1 14949:3 59182:2 21814:2 33543:1 34306:1 28882:1 58238:1 40878:1 49356:1 12552:1 49414:1 51982:1 56594:1
2025-12-01 13:42:00,中国 日本,2986:1 28437:1 48318:1 29178:1 52498:1
2025-12-01 13:41:00,中国 日本,31651:7 2986:1 9700:1 5454:1 36060:1 55143:1 16671:3 21301:1 24968:1 21669:1 23383:3 52390:1 38971:2 16792:1 1896:1 19321:1
